Area (Hectares),N,P,K,pH,Temperature,Rainfall,Humidity,Crop Name,Yield
0.049063169,90,12,26,7.9,10,168,65,Maize,1.081083908
0.106501811,90,12,26,7.9,15,244,66,Wheat,2.833889784
0.381961697,84,20,28,5.1,29,215,76,Paddy,2.847668515
0.034784253,90,12,26,7.9,20,169,75,Wheat,2.789543482
0.283065211,84,20,28,5.1,23,175,64,Wheat,2.627220512
0.059444593,90,12,26,7.9,16,196,57,Sugarcane,53.58322312
0.286221478,84,20,28,5.1,14,193,62,Maize,1.245710136
0.44324138,84,20,28,5.1,31,170,58,Wheat,1.326640829
0.113021246,90,12,26,7.9,17,215,72,Wheat,2.105920465
0.1159117,90,12,26,7.9,7,191,55,Maize,1.084038898
0.084286185,90,12,26,7.9,24,193,88,Maize,1.938346761
0.036557788,90,12,26,7.9,9,222,78,Maize,1.642337184
0.060659314,90,12,26,7.9,21,184,72,Paddy,2.512266019
0.039178514,90,12,26,7.9,26,198,55,Maize,1.100198215
0.148828545,90,12,26,7.9,14,207,88,Wheat,1.310607938
0.138613747,90,12,26,7.9,21,176,77,Sugarcane,44.67847373
0.382461924,84,20,28,5.1,11,150,75,Wheat,1.392993359
0.225285088,84,20,28,5.1,23,159,82,Maize,1.08617633
1.243566145,90,12,26,7.9,9,191,77,Maize,1.807281462
0.1519107,90,12,26,7.9,20,186,88,Maize,1.322642794
0.198594707,84,20,28,5.1,22,198,81,Maize,1.187268907
1.493436678,90,12,26,7.9,12,205,56,Sugarcane,43.6763943
0.229106908,84,20,28,5.1,19,200,71,Sugarcane,59.67386249
0.107228219,90,12,26,7.9,11,170,76,Maize,1.820247199
0.117265522,90,12,26,7.9,8,244,75,Wheat,1.433379724
0.925198204,84,20,28,5.1,24,201,66,Wheat,2.68497098
0.128745077,90,12,26,7.9,32,213,78,Wheat,2.834159293
0.092153307,90,12,26,7.9,26,244,81,Wheat,2.736519234
0.009507666,90,12,26,7.9,29,211,68,Maize,1.641649709
0.167697245,84,20,28,5.1,9,202,77,Paddy,1.58281638
0.356454933,84,20,28,5.1,26,184,74,Maize,1.636572078
0.407457787,84,20,28,5.1,24,191,61,Sugarcane,47.69804808
0.164255126,84,20,28,5.1,10,180,88,Sugarcane,58.57696394
0.856148812,84,20,28,5.1,16,180,85,Wheat,2.107566828
0.729290239,84,20,28,5.1,31,186,88,Sugarcane,42.52300944
0.207364465,84,20,28,5.1,14,248,84,Maize,1.926512834
0.21511193,84,20,28,5.1,20,203,58,Paddy,2.088980452
0.169633556,84,20,28,5.1,11,166,71,Maize,1.194045786
1.054919625,90,12,26,7.9,24,245,81,Maize,1.293626083
0.587640079,84,20,28,5.1,12,222,60,Wheat,2.958152363
0.006258463,90,12,26,7.9,30,200,58,Paddy,1.955476119
0.483477409,84,20,28,5.1,22,237,69,Maize,1.843069437
0.047208484,90,12,26,7.9,17,171,59,Paddy,2.697775674
0.310112344,84,20,28,5.1,15,244,64,Maize,1.82428488
0.297769067,84,20,28,5.1,29,218,60,Sugarcane,45.33389903
0.148508726,90,12,26,7.9,13,204,64,Wheat,2.06648722
0.045875229,90,12,26,7.9,22,201,88,Maize,1.177036745
0.897651639,84,20,28,5.1,21,175,62,Wheat,2.697530303
0.406951115,84,20,28,5.1,9,189,87,Maize,1.837678838
0.27768898,84,20,28,5.1,22,194,63,Sugarcane,40.97918235
0.028448098,90,12,26,7.9,23,168,68,Paddy,2.85462064
0.160361478,90,12,26,7.9,8,217,87,Paddy,2.765301001
0.055932088,90,12,26,7.9,27,236,76,Paddy,1.120766393
0.1052038,90,12,26,7.9,22,200,84,Maize,1.736845206
0.111832187,90,12,26,7.9,24,213,59,Paddy,2.141905569
0.064221093,90,12,26,7.9,19,211,58,Sugarcane,42.61020643
0.219497731,84,20,28,5.1,28,184,73,Sugarcane,49.14849994
0.570602678,84,20,28,5.1,10,236,66,Wheat,2.680395605
0.079116121,90,12,26,7.9,16,220,55,Sugarcane,50.3051663
0.423948123,84,20,28,5.1,25,156,62,Wheat,2.797458291
0.000142073,90,12,26,7.9,8,179,64,Sugarcane,47.1966158
0.637156602,84,20,28,5.1,31,231,63,Paddy,1.930051543
0.465490368,84,20,28,5.1,32,218,61,Sugarcane,48.07612202
0.32609882,84,20,28,5.1,9,179,67,Sugarcane,47.67548195
0.321209698,84,20,28,5.1,29,150,67,Wheat,2.896497172
0.790037473,84,20,28,5.1,28,159,87,Sugarcane,47.05883384
0.185793471,84,20,28,5.1,32,217,70,Maize,1.556067701
0.250400157,84,20,28,5.1,23,150,85,Paddy,2.692847037
0.188641039,84,20,28,5.1,10,177,88,Paddy,1.615029073
0.675362366,84,20,28,5.1,7,182,67,Maize,1.090861688
0.379350592,84,20,28,5.1,18,208,65,Wheat,1.38728847
0.046785563,90,12,26,7.9,25,247,57,Sugarcane,56.08600388
0.143072922,90,12,26,7.9,22,185,58,Paddy,2.008142319
0.243533468,84,20,28,5.1,10,198,82,Maize,1.649544581
0.380406236,84,20,28,5.1,13,181,61,Paddy,2.474570938
0.378471373,84,20,28,5.1,22,240,70,Maize,1.989133605
0.345777833,84,20,28,5.1,17,192,77,Paddy,1.166797864
0.602233484,84,20,28,5.1,23,212,82,Paddy,2.826135626
0.424800679,84,20,28,5.1,14,199,72,Wheat,1.671341817
0.097333165,90,12,26,7.9,25,221,61,Wheat,1.33796529
0.345058316,84,20,28,5.1,19,224,61,Maize,1.207835962
0.323714059,84,20,28,5.1,22,210,64,Paddy,2.648262994
0.182884445,84,20,28,5.1,11,245,57,Maize,1.874537667
0.038703017,90,12,26,7.9,21,174,69,Sugarcane,54.85100546
0.11322306,90,12,26,7.9,9,242,78,Maize,1.934620782
0.236483553,84,20,28,5.1,21,219,77,Maize,1.580454952
0.178753235,84,20,28,5.1,24,180,71,Wheat,2.269603632
0.444183764,84,20,28,5.1,18,240,56,Sugarcane,52.0873222
0.128337674,90,12,26,7.9,7,208,66,Sugarcane,53.10470509
0.444034829,84,20,28,5.1,9,189,85,Sugarcane,50.96711763
0.012939464,90,12,26,7.9,9,239,57,Maize,1.624958541
0.392614481,84,20,28,5.1,24,233,88,Maize,1.865055732
0.283872101,84,20,28,5.1,20,194,56,Maize,1.985700361
0.623307186,84,20,28,5.1,22,220,77,Paddy,1.768872652
0.289113437,84,20,28,5.1,8,182,84,Wheat,2.568970739
0.275607449,84,20,28,5.1,14,156,70,Sugarcane,45.13585882
1.681930388,90,12,26,7.9,7,242,57,Maize,1.680550839
0.106917065,90,12,26,7.9,11,199,61,Maize,1.368254335
0.156083814,90,12,26,7.9,18,233,73,Wheat,1.507222795
0.123646955,90,12,26,7.9,20,225,74,Wheat,1.170666829
0.190858599,84,20,28,5.1,32,225,81,Maize,1.125104365
0.05041631,90,12,26,7.9,26,195,58,Wheat,1.989991816
0.044524271,90,12,26,7.9,17,217,56,Maize,1.323684222
0.311982648,84,20,28,5.1,14,191,87,Maize,1.655298408
0.000320874,90,12,26,7.9,7,249,56,Wheat,2.037324371
0.06474669,90,12,26,7.9,24,159,76,Wheat,1.660360182
0.324123601,84,20,28,5.1,14,191,78,Paddy,2.088287613
0.021465229,90,12,26,7.9,13,167,74,Paddy,2.831675489
0.484659243,84,20,28,5.1,31,240,86,Wheat,2.718052553
0.477325413,84,20,28,5.1,21,159,77,Wheat,2.821496757
0.705501859,84,20,28,5.1,30,195,79,Sugarcane,51.3406926
0.236693974,84,20,28,5.1,19,175,82,Wheat,1.171975869
0.184999773,84,20,28,5.1,27,177,61,Paddy,2.408787423
0.133311641,90,12,26,7.9,14,206,79,Maize,1.40086603
0.431265543,84,20,28,5.1,30,173,61,Maize,1.353261737
0.739982046,84,20,28,5.1,16,151,87,Sugarcane,47.12290347
0.645281132,84,20,28,5.1,7,247,65,Wheat,1.91196401
0.597592396,84,20,28,5.1,7,239,67,Sugarcane,45.31732761
0.450052975,84,20,28,5.1,10,207,67,Paddy,2.131747219
0.106498109,90,12,26,7.9,17,168,80,Sugarcane,51.22116193
0.240052427,84,20,28,5.1,18,250,80,Sugarcane,58.28325308
0.150943227,90,12,26,7.9,13,158,70,Sugarcane,55.05572116
0.500394984,84,20,28,5.1,15,177,67,Sugarcane,50.20005291
0.218693902,84,20,28,5.1,24,243,65,Sugarcane,58.94312156
0.141532026,90,12,26,7.9,20,226,60,Maize,1.082075581
0.15534754,90,12,26,7.9,21,242,55,Wheat,2.421685467
0.140021668,90,12,26,7.9,15,203,60,Sugarcane,50.34372653
0.216523219,84,20,28,5.1,26,164,84,Maize,1.702559413
0.009016442,90,12,26,7.9,23,249,86,Paddy,1.817663507
0.266016473,84,20,28,5.1,26,184,76,Sugarcane,52.78392737
0.289907149,84,20,28,5.1,15,188,84,Sugarcane,43.83906482
0.21113587,84,20,28,5.1,28,158,69,Wheat,1.787792282
0.579376628,84,20,28,5.1,13,151,77,Paddy,2.619206076
0.505693701,84,20,28,5.1,31,220,84,Wheat,2.394653847
0.237769785,84,20,28,5.1,22,248,74,Maize,1.461102977
0.167338755,84,20,28,5.1,16,171,64,Wheat,2.99456676
0.276061715,84,20,28,5.1,26,215,74,Wheat,1.945723509
0.224154812,84,20,28,5.1,30,177,71,Wheat,1.886407451
0.382745752,84,20,28,5.1,11,174,85,Paddy,2.24396453
0.28073332,84,20,28,5.1,14,166,70,Wheat,2.955022375
0.200815003,84,20,28,5.1,14,160,83,Wheat,2.441427533
0.180103154,84,20,28,5.1,24,166,58,Sugarcane,55.04657449
0.210094437,84,20,28,5.1,28,249,85,Sugarcane,59.84093398
0.439456295,84,20,28,5.1,31,176,66,Maize,1.139452183
0.086268596,90,12,26,7.9,14,151,60,Wheat,1.655769637
0.07212649,90,12,26,7.9,25,225,82,Sugarcane,45.4117595
0.289454488,84,20,28,5.1,29,199,83,Sugarcane,49.60290458
0.371410269,84,20,28,5.1,19,162,56,Wheat,1.310952452
0.155932403,90,12,26,7.9,11,180,61,Sugarcane,46.67023572
0.26890087,84,20,28,5.1,31,242,58,Sugarcane,56.36408157
0.088294267,90,12,26,7.9,30,216,76,Paddy,1.120738981
0.202986845,84,20,28,5.1,25,243,86,Sugarcane,56.92104788
0.033341315,90,12,26,7.9,25,182,79,Maize,1.502449078
0.309538089,84,20,28,5.1,32,176,55,Sugarcane,48.73682349
0.436374689,84,20,28,5.1,19,164,88,Maize,1.197105128
0.197366912,84,20,28,5.1,8,216,63,Maize,1.555697674
0.186935516,84,20,28,5.1,30,240,80,Maize,1.272209676
0.207782177,84,20,28,5.1,8,214,81,Wheat,1.154952479
0.360618219,84,20,28,5.1,15,235,74,Paddy,1.380635834
0.01665597,90,12,26,7.9,15,161,69,Wheat,1.660357309
0.473373114,84,20,28,5.1,11,216,68,Sugarcane,51.99745591
0.285560277,84,20,28,5.1,17,156,71,Maize,1.799043316
0.320857205,84,20,28,5.1,21,211,64,Wheat,1.460842144
0.361718036,84,20,28,5.1,25,236,66,Maize,1.582420278
0.224985121,84,20,28,5.1,30,164,60,Maize,1.41339955
0.401123257,84,20,28,5.1,23,196,68,Sugarcane,57.77282926
0.234824778,84,20,28,5.1,19,200,57,Paddy,1.271194263
0.32679716,84,20,28,5.1,16,166,76,Paddy,2.310975346
0.225060489,84,20,28,5.1,21,179,57,Wheat,1.170319262
0.184201661,84,20,28,5.1,19,185,68,Sugarcane,40.72376339
0.171971105,84,20,28,5.1,12,202,60,Sugarcane,46.01234331
0.140025437,90,12,26,7.9,7,184,62,Wheat,1.913611666
0.343562028,84,20,28,5.1,13,217,70,Wheat,1.097172385
0.332719989,84,20,28,5.1,10,217,62,Maize,1.94895928
0.217130952,84,20,28,5.1,11,170,56,Paddy,1.284363855
0.235345477,84,20,28,5.1,7,199,64,Maize,1.394899662
0.130408149,90,12,26,7.9,15,217,87,Wheat,1.971581038
0.029119761,90,12,26,7.9,14,237,63,Paddy,1.737572786
0.317733905,84,20,28,5.1,30,173,74,Maize,1.053301601
0.022703279,90,12,26,7.9,31,159,62,Paddy,1.218789253
0.370869869,84,20,28,5.1,7,232,56,Paddy,2.281006411
0.322941299,84,20,28,5.1,23,246,68,Sugarcane,53.155416
0.250222242,84,20,28,5.1,19,204,85,Maize,1.659788701
0.213285465,84,20,28,5.1,24,224,86,Paddy,2.189373967
0.30943396,84,20,28,5.1,11,200,64,Wheat,2.847373932
0.213053587,84,20,28,5.1,13,198,71,Wheat,1.158906946
0.215962469,84,20,28,5.1,27,226,65,Maize,1.859416727
0.079976941,90,12,26,7.9,8,181,62,Maize,1.069034537
0.16871325,84,20,28,5.1,23,216,57,Sugarcane,40.31797996
0.480485769,84,20,28,5.1,15,216,69,Paddy,2.20858328
0.387917658,84,20,28,5.1,27,202,79,Maize,1.49330113
0.128031511,90,12,26,7.9,10,196,87,Paddy,1.757095861
0.185802899,84,20,28,5.1,8,190,61,Sugarcane,48.52610829
0.215498982,84,20,28,5.1,26,214,57,Maize,1.444316489
0.361729603,84,20,28,5.1,16,236,83,Maize,1.587663934
0.21807236,84,20,28,5.1,23,150,77,Wheat,1.172747263
0.228010392,84,20,28,5.1,16,171,69,Wheat,2.847929964
0.169373972,84,20,28,5.1,23,167,70,Wheat,1.904767921
0.320255266,84,20,28,5.1,17,177,78,Paddy,0.955408746
0.157965401,90,12,26,7.9,28,176,73,Maize,1.41802271
0.167365301,84,20,28,5.1,28,220,74,Paddy,1.652676645
0.131713027,90,12,26,7.9,9,188,65,Sugarcane,47.0510827
0.069832917,90,12,26,7.9,9,192,73,Sugarcane,43.03332466
0.178243349,84,20,28,5.1,22,207,86,Wheat,1.937596617
0.515196054,84,20,28,5.1,31,159,61,Sugarcane,53.52116586
0.217267708,84,20,28,5.1,30,156,63,Paddy,1.014305156
0.295677689,84,20,28,5.1,26,193,68,Maize,1.941749201
0.16831124,84,20,28,5.1,15,228,87,Maize,1.528262248
0.317525771,84,20,28,5.1,31,227,78,Maize,1.057694288
0.419546608,84,20,28,5.1,21,247,81,Paddy,1.172490034
0.305701917,84,20,28,5.1,8,170,84,Maize,1.433203451
0.362195695,84,20,28,5.1,18,189,86,Wheat,2.694012162
0.446459699,84,20,28,5.1,12,194,66,Paddy,1.690039309
0.224686152,84,20,28,5.1,20,169,55,Wheat,1.693441132
0.360994184,84,20,28,5.1,11,187,83,Maize,1.636914707
1.117547071,90,12,26,7.9,7,165,75,Wheat,1.22796788
0.295674641,84,20,28,5.1,29,227,58,Paddy,2.825130555
0.239094189,84,20,28,5.1,16,178,83,Maize,1.545905286
0.320413795,84,20,28,5.1,30,168,76,Maize,1.59066387
0.413435133,84,20,28,5.1,29,215,66,Sugarcane,48.19326456
0.380726266,84,20,28,5.1,8,188,74,Sugarcane,49.6089696
0.27240729,84,20,28,5.1,9,178,82,Maize,1.447240161
0.119401208,90,12,26,7.9,23,239,78,Wheat,2.34460661
0.272880617,84,20,28,5.1,24,180,64,Wheat,2.58439326
0.183360735,84,20,28,5.1,9,189,60,Maize,1.464017825
0.398502968,84,20,28,5.1,12,225,66,Sugarcane,59.69324807
0.209593719,84,20,28,5.1,16,162,57,Paddy,1.074737576
0.296133765,84,20,28,5.1,23,164,88,Maize,1.378541614
0.268130641,84,20,28,5.1,13,240,72,Paddy,1.993457964
0.214434049,84,20,28,5.1,17,241,75,Wheat,1.218442021
0.106239633,90,12,26,7.9,13,218,70,Sugarcane,51.06644047
0.137156452,90,12,26,7.9,17,157,85,Sugarcane,46.18574802
0.182463274,84,20,28,5.1,14,170,65,Sugarcane,57.3618435
0.175424461,84,20,28,5.1,31,205,82,Paddy,2.28652591
0.185768943,84,20,28,5.1,32,209,62,Sugarcane,53.25244497
0.163373053,84,20,28,5.1,18,180,63,Wheat,2.73485324
0.366009267,84,20,28,5.1,31,185,79,Paddy,2.762404674
0.000179603,90,12,26,7.9,27,185,76,Paddy,2.419955643
0.300480351,84,20,28,5.1,18,177,76,Sugarcane,40.39410565
0.4688748,84,20,28,5.1,7,232,72,Maize,1.57503958
0.417075986,84,20,28,5.1,23,225,57,Sugarcane,52.49673841
0.32268435,84,20,28,5.1,11,204,84,Sugarcane,44.03895379
0.03699928,90,12,26,7.9,8,153,60,Wheat,1.361568406
0.050384705,90,12,26,7.9,22,222,65,Paddy,1.490268403
0.052354364,90,12,26,7.9,24,235,85,Maize,1.134719702
0.111443099,90,12,26,7.9,14,220,87,Paddy,2.145600091
0.21778616,84,20,28,5.1,30,202,85,Maize,1.194414464
0.216669715,84,20,28,5.1,31,234,67,Paddy,1.199212714
0.187563671,84,20,28,5.1,10,192,68,Maize,1.687387417
0.159097748,90,12,26,7.9,8,162,59,Maize,1.218486747
0.02898164,90,12,26,7.9,29,217,85,Maize,1.169528249
0.06594224,90,12,26,7.9,10,200,84,Sugarcane,52.31376031
0.084533158,90,12,26,7.9,18,175,61,Wheat,2.166281301
0.109523948,90,12,26,7.9,9,169,63,Maize,1.683972194
0.254723087,84,20,28,5.1,23,154,86,Paddy,1.856222836
0.587184032,84,20,28,5.1,28,227,63,Sugarcane,55.74374223
0.247060214,84,20,28,5.1,17,224,60,Paddy,2.386489392
0.137926351,90,12,26,7.9,16,234,76,Paddy,1.990597361
0.142653209,90,12,26,7.9,15,233,88,Paddy,1.921078378
0.183066521,84,20,28,5.1,29,224,57,Maize,1.917022452
0.162097919,90,12,26,7.9,15,197,70,Wheat,2.674460624
0.136161597,90,12,26,7.9,18,184,76,Sugarcane,55.8478094
0.135006088,90,12,26,7.9,16,154,78,Wheat,2.879065617
0.17790788,84,20,28,5.1,29,160,74,Paddy,2.318529223
0.13229128,90,12,26,7.9,7,195,56,Maize,1.9063489
0.11648253,90,12,26,7.9,26,208,80,Sugarcane,40.63390059
0.077862886,90,12,26,7.9,15,232,62,Wheat,1.284985201
0.25715256,84,20,28,5.1,19,213,77,Sugarcane,50.02320527
0.171134246,84,20,28,5.1,18,210,88,Wheat,2.70930162
0.065991553,90,12,26,7.9,23,176,66,Paddy,1.930098791
0.240079789,84,20,28,5.1,19,241,69,Paddy,1.651038561
0.233764331,84,20,28,5.1,31,214,59,Paddy,2.679992456
0.122580928,90,12,26,7.9,24,228,56,Paddy,2.017582012
0.164154167,84,20,28,5.1,16,245,69,Paddy,1.174791365
0.138798464,90,12,26,7.9,29,201,88,Sugarcane,40.88102364
0.147549968,90,12,26,7.9,11,217,83,Paddy,1.619443163
0.115221746,90,12,26,7.9,16,188,74,Sugarcane,58.29788621
0.131281011,90,12,26,7.9,20,174,56,Sugarcane,59.30156296
0.166938542,84,20,28,5.1,13,198,81,Wheat,1.337581603
0.105212105,90,12,26,7.9,30,228,60,Paddy,1.51873138
0.073412856,90,12,26,7.9,23,156,57,Paddy,2.517600598
0.056413262,90,12,26,7.9,25,156,80,Paddy,2.362454243
0.088199738,90,12,26,7.9,29,188,84,Paddy,1.010133125
0.013566668,90,12,26,7.9,20,202,72,Wheat,2.637847452
0.231575291,84,20,28,5.1,10,239,63,Wheat,2.782209026
0.212061211,84,20,28,5.1,31,237,55,Wheat,1.790614295
0.115967665,90,12,26,7.9,13,241,83,Sugarcane,53.54380043
0.142087124,90,12,26,7.9,32,228,83,Paddy,1.347648066
0.237467495,84,20,28,5.1,15,154,67,Paddy,2.756651065
0.02990977,90,12,26,7.9,31,151,74,Sugarcane,55.25021834
0.177457791,84,20,28,5.1,14,188,83,Sugarcane,41.62134984
0.050684814,90,12,26,7.9,31,232,66,Paddy,1.717847911
3.6973E-06,90,12,26,7.9,15,198,72,Sugarcane,47.75055797
0.162246225,84,20,28,5.1,24,234,60,Wheat,1.931677394
0.090514391,90,12,26,7.9,32,223,68,Paddy,2.416529415
0.242784748,84,20,28,5.1,18,225,68,Maize,1.654998559
0.156868828,90,12,26,7.9,16,166,74,Paddy,2.382561018
0.192689151,84,20,28,5.1,23,165,78,Paddy,1.369266712
0.179163891,84,20,28,5.1,28,184,87,Maize,1.179841373
0.253617229,84,20,28,5.1,18,188,60,Wheat,1.72572023
0.570732387,84,20,28,5.1,27,172,85,Wheat,1.714360016
0.139548713,90,12,26,7.9,13,159,66,Wheat,2.157775281
0.216759814,84,20,28,5.1,26,188,78,Wheat,1.645442044
0.006545885,90,12,26,7.9,8,233,88,Wheat,1.537320926
0.300155362,84,20,28,5.1,17,245,66,Wheat,2.064412419
0.146494749,90,12,26,7.9,29,201,71,Sugarcane,40.43265018
0.249948393,84,20,28,5.1,17,238,64,Sugarcane,49.26218698
0.141765776,90,12,26,7.9,16,243,67,Maize,1.667559004
0.049109955,90,12,26,7.9,13,166,72,Maize,1.103862027
0.089997731,90,12,26,7.9,17,226,71,Sugarcane,48.6401431
0.180972028,84,20,28,5.1,24,221,80,Paddy,1.441113823
0.150347396,90,12,26,7.9,26,211,79,Paddy,1.531943016
0.100578063,90,12,26,7.9,21,250,77,Sugarcane,51.89229574
0.026603003,90,12,26,7.9,15,239,69,Wheat,1.473691521
0.11760589,90,12,26,7.9,7,177,57,Wheat,2.805716087
0.549702037,84,20,28,5.1,17,153,87,Paddy,2.826284943
0.168944824,84,20,28,5.1,19,173,74,Sugarcane,44.78134622
0.209796994,84,20,28,5.1,9,157,69,Wheat,2.076931344
0.283712641,84,20,28,5.1,9,157,60,Paddy,2.698238851
0.121713461,90,12,26,7.9,30,226,61,Paddy,1.185604902
0.01259116,90,12,26,7.9,29,181,81,Maize,1.294859423
0.478236347,84,20,28,5.1,29,210,85,Paddy,1.820324135
0.45853344,84,20,28,5.1,9,178,69,Paddy,1.824054932
0.203558132,84,20,28,5.1,8,158,65,Wheat,2.816822039
0.090500269,90,12,26,7.9,16,218,59,Maize,1.243859199
0.135055849,90,12,26,7.9,27,209,58,Wheat,2.78102342
0.10155392,90,12,26,7.9,8,215,83,Wheat,2.36936157
0.126340806,90,12,26,7.9,30,182,66,Paddy,2.378533276
0.123679986,90,12,26,7.9,16,186,72,Sugarcane,40.04804601
0.095931502,90,12,26,7.9,24,215,76,Maize,1.59114088
0.081171475,90,12,26,7.9,30,198,82,Maize,1.913901503
0.08560037,90,12,26,7.9,25,161,80,Maize,1.483576566
0.148690262,90,12,26,7.9,31,211,86,Paddy,1.587665242
0.06049488,90,12,26,7.9,23,250,64,Wheat,1.94038965
0.16035921,90,12,26,7.9,29,197,77,Sugarcane,56.74039024
0.105635557,90,12,26,7.9,21,221,72,Paddy,1.774493847
0.102998733,90,12,26,7.9,8,216,57,Paddy,2.863404364
0.203880662,84,20,28,5.1,17,221,69,Sugarcane,44.13577086
0.105320518,90,12,26,7.9,10,207,64,Paddy,1.347089203
0.049079181,90,12,26,7.9,15,221,69,Wheat,1.183434639
0.118385169,90,12,26,7.9,11,167,60,Paddy,2.417046794
0.182086709,84,20,28,5.1,20,153,82,Sugarcane,41.44466686
0.242846699,84,20,28,5.1,13,223,76,Sugarcane,56.63425783
0.154339338,90,12,26,7.9,22,208,81,Sugarcane,49.40343564
0.147097727,90,12,26,7.9,28,195,65,Paddy,1.604963341
0.176223397,84,20,28,5.1,19,172,80,Wheat,1.382530387
0.340291021,84,20,28,5.1,9,195,68,Maize,1.440963524
0.179634975,84,20,28,5.1,21,236,82,Wheat,2.51242908
0.06593002,90,12,26,7.9,24,155,55,Paddy,2.605956886
0.060963074,90,12,26,7.9,17,247,77,Maize,1.682531316
0.210061803,84,20,28,5.1,10,221,82,Maize,1.965885145
0.108053166,90,12,26,7.9,12,222,73,Sugarcane,53.10684978
0.067132456,90,12,26,7.9,23,224,59,Maize,1.181134042
0.080844844,90,12,26,7.9,23,247,82,Paddy,2.426007458
0.100494112,90,12,26,7.9,14,206,86,Maize,1.429212033
0.133777347,90,12,26,7.9,13,159,58,Wheat,2.93933582
0.011196173,90,12,26,7.9,26,157,75,Sugarcane,40.92344966
0.295936456,84,20,28,5.1,18,186,65,Sugarcane,42.80983145
0.418638135,84,20,28,5.1,14,205,55,Maize,1.128312101
0.372008189,84,20,28,5.1,9,192,58,Wheat,1.455051269
0.439911011,84,20,28,5.1,30,172,87,Maize,1.72173286
0.103417003,90,12,26,7.9,22,207,61,Wheat,2.322028056
0.055681765,90,12,26,7.9,30,214,66,Maize,1.828806731
0.389571637,84,20,28,5.1,9,245,55,Maize,1.130363435
0.342512051,84,20,28,5.1,8,166,59,Paddy,1.239915346
0.148713574,90,12,26,7.9,23,207,64,Sugarcane,51.20133123
0.282866921,84,20,28,5.1,14,231,75,Sugarcane,47.73590624
0.370526139,84,20,28,5.1,17,225,86,Maize,1.893506133
0.041467043,90,12,26,7.9,10,169,67,Maize,1.539273894
0.099916384,90,12,26,7.9,23,154,70,Paddy,1.251696667
0.236312501,84,20,28,5.1,12,244,86,Sugarcane,42.82138673
0.043926204,90,12,26,7.9,24,227,56,Wheat,1.543339124
0.056006039,90,12,26,7.9,28,199,56,Maize,1.767140705
0.188724022,84,20,28,5.1,31,237,70,Wheat,1.633848098
0.061612833,90,12,26,7.9,22,176,58,Maize,1.083989109
0.034464116,90,12,26,7.9,9,235,61,Sugarcane,55.92976542
0.212527246,84,20,28,5.1,11,243,87,Maize,1.434767431
0.139255307,90,12,26,7.9,31,153,61,Sugarcane,57.62024196
0.173512678,84,20,28,5.1,29,199,72,Maize,1.636377144
0.376855396,84,20,28,5.1,7,157,55,Paddy,1.896239654
0.111879258,90,12,26,7.9,9,241,87,Sugarcane,52.95108624
0.09510733,90,12,26,7.9,23,211,56,Wheat,1.565400461
0.479087196,84,20,28,5.1,25,167,77,Sugarcane,43.45916132
0.030876428,90,12,26,7.9,23,185,80,Wheat,1.359955654
0.09878003,90,12,26,7.9,23,235,79,Maize,1.375320388
0.617703277,84,20,28,5.1,13,248,62,Wheat,1.770210402
0.266874903,84,20,28,5.1,10,243,56,Sugarcane,50.51926843
0.147872127,90,12,26,7.9,22,180,58,Paddy,2.315662484
0.089824726,90,12,26,7.9,14,223,85,Sugarcane,49.55452253
0.128409871,90,12,26,7.9,31,232,65,Maize,1.132074583
0.029205601,90,12,26,7.9,29,247,85,Paddy,2.743747706
0.226459965,84,20,28,5.1,15,235,72,Wheat,1.144521589
0.270743315,84,20,28,5.1,24,186,65,Paddy,2.501135743
0.36474687,84,20,28,5.1,15,155,84,Wheat,1.20019416
0.175258601,84,20,28,5.1,27,249,87,Paddy,2.34693015
0.192599398,84,20,28,5.1,32,240,73,Maize,1.398582812
0.69880302,84,20,28,5.1,18,180,82,Maize,1.185632384
0.24858316,84,20,28,5.1,8,208,73,Maize,1.073782651
0.17961901,84,20,28,5.1,26,157,78,Wheat,1.351364734
0.322082899,84,20,28,5.1,9,179,76,Paddy,2.705515282
0.07226449,90,12,26,7.9,15,179,64,Sugarcane,57.26909673
0.226924351,84,20,28,5.1,31,198,59,Paddy,1.935995906
0.074296852,90,12,26,7.9,14,180,56,Sugarcane,53.16701718
0.045359249,90,12,26,7.9,12,182,57,Wheat,2.327377492
0.318381311,84,20,28,5.1,17,250,67,Sugarcane,56.31242154
0.174132746,84,20,28,5.1,31,153,74,Maize,1.994328081
0.028490628,90,12,26,7.9,21,236,73,Sugarcane,54.3068566
0.057444241,90,12,26,7.9,21,215,74,Paddy,2.327829907
0.660334253,84,20,28,5.1,31,239,87,Wheat,1.539573725
1.04469366,90,12,26,7.9,17,230,81,Wheat,2.938384263
0.266338246,84,20,28,5.1,14,249,68,Sugarcane,52.66534412
0.233329552,84,20,28,5.1,23,183,75,Sugarcane,41.7580119
0.623789911,84,20,28,5.1,22,162,71,Sugarcane,54.33428983
0.342524254,84,20,28,5.1,15,224,88,Maize,1.084525606
0.409640424,84,20,28,5.1,11,218,59,Paddy,1.045535284
0.083790915,90,12,26,7.9,17,205,61,Sugarcane,40.3633652
0.125317432,90,12,26,7.9,12,178,66,Paddy,2.091121643
0.11891182,90,12,26,7.9,17,192,56,Paddy,2.282432211
0.101609345,90,12,26,7.9,20,153,66,Maize,1.494168999
